Id,Category
1382,mouth
1383,nail
1384,scorpion
1385,nail
1386,scorpion
1387,pool
1388,skull
1389,sink
1390,skull
1391,mug
1392,skull
1393,skateboard
1394,skateboard
1395,moustache
1396,pineapple
1397,pineapple
1398,moustache
1399,scorpion
1400,panda
1401,moustache
1402,paintbrush
1403,shovel
1404,mug
1405,paintbrush
1406,pool
1407,rhinoceros
1408,scorpion
1409,panda
1410,nail
1411,pillow
1412,moustache
1413,sailboat
1414,skateboard
1415,paintbrush
1416,moustache
1417,octagon
1418,skull
1419,pear
1420,moustache
1421,rhinoceros
1422,pool
1423,squiggle
1424,mouth
1425,skateboard
1426,sailboat
1427,mouth
1428,pencil
1429,sink
1430,scorpion
1431,spoon
1432,panda
1433,pencil
1434,paintbrush
1435,apple
1436,apple
1437,rhinoceros
1438,pineapple
1439,sailboat
1440,sink
1441,paintbrush
1442,sailboat
1443,sailboat
1444,penguin
1445,pear
1446,moustache
1447,sink
1448,pineapple
1449,paintbrush
1450,skateboard
1451,pear
1452,penguin
1453,rifle
1454,octagon
1455,mouth
1456,spoon
1457,sink
1458,scorpion
1459,pool
1460,scorpion
1461,rollerskates
1462,sailboat
1463,pineapple
1464,shovel
1465,penguin
1466,mouth
1467,mouth
1468,panda
1469,rifle
1470,mug
1471,mug
1472,spoon
1473,shovel
1474,mouth
1475,squiggle
1476,rabbit
1477,panda
1478,rabbit
1479,octagon
1480,spoon
1481,pillow
1482,pineapple
1483,mouth
1484,shovel
1485,penguin
1486,pineapple
1487,skateboard
1488,mug
1489,pool
1490,mouth
1491,mouth
1492,moustache
1493,pear
1494,rhinoceros
1495,panda
1496,screwdriver
1497,apple
1498,sink
1499,pineapple
1500,pineapple
1501,sink
1502,sink
1503,sailboat
1504,rollerskates
1505,rabbit
1506,pineapple
1507,peanut
1508,nail
1509,moustache
1510,pillow
1511,moustache
1512,paintbrush
1513,pillow
1514,apple
1515,pillow
1516,sailboat
1517,sailboat
1518,moustache
1519,mug
1520,scorpion
1521,paintbrush
1522,skateboard
1523,moustache
1524,moustache
1525,sink
1526,pineapple
1527,apple
1528,skateboard
1529,skull
1530,panda
1531,sink
1532,octagon
1533,pineapple
1534,mouth
1535,nose
1536,rollerskates
1537,nose
1538,shovel
1539,mug
1540,octagon
1541,sink
1542,pear
1543,rollerskates
1544,skull
1545,moustache
1546,sailboat
1547,octagon
1548,mouth
1549,empty
1550,spoon
1551,rhinoceros
1552,sink
1553,moustache
1554,penguin
1555,skateboard
1556,moustache
1557,paintbrush
1558,mug
1559,paintbrush
1560,moustache
1561,pineapple
1562,panda
1563,penguin
1564,apple
1565,skateboard
1566,rifle
1567,pillow
1568,rifle
1569,parrot
1570,penguin
1571,mug
1572,octagon
1573,pineapple
1574,peanut
1575,apple
1576,skateboard
1577,parrot
1578,pineapple
1579,apple
1580,skull
1581,nail
1582,rabbit
1583,skull
1584,pencil
1585,nose
1586,sailboat
1587,sink
1588,octagon
1589,empty
1590,sailboat
1591,moustache
1592,nail
1593,paintbrush
1594,screwdriver
1595,mouth
1596,skull
1597,sink
1598,skull
1599,penguin
1600,rifle
1601,pillow
1602,empty
1603,rhinoceros
1604,rifle
1605,nose
1606,mouth
1607,apple
1608,apple
1609,rifle
1610,pool
1611,pool
1612,rifle
1613,scorpion
1614,pool
1615,screwdriver
1616,rabbit
1617,mug
1618,moustache
1619,skull
1620,nail
1621,moustache
1622,mouth
1623,rhinoceros
1624,paintbrush
1625,sailboat
1626,pear
1627,scorpion
1628,apple
1629,rabbit
1630,shovel
1631,mouth
1632,skull
1633,penguin
1634,shovel
1635,penguin
1636,rabbit
1637,skateboard
1638,penguin
1639,rollerskates
1640,rhinoceros
1641,moustache
1642,apple
1643,sink
1644,sink
1645,empty
1646,squiggle
1647,rifle
1648,mouth
1649,pear
1650,moustache
1651,penguin
1652,penguin
1653,pool
1654,moustache
1655,scorpion
1656,pear
1657,skateboard
1658,nail
1659,moustache
1660,sailboat
1661,pool
1662,mug
1663,octagon
1664,rabbit
1665,paintbrush
1666,pineapple
1667,squiggle
1668,mouth
1669,paintbrush
1670,skateboard
1671,spoon
1672,scorpion
1673,mouth
1674,sailboat
1675,paintbrush
1676,rifle
1677,sink
1678,empty
1679,empty
1680,penguin
1681,squiggle
1682,sink
1683,rabbit
1684,pineapple
1685,paintbrush
1686,skull
1687,mouth
1688,pineapple
1689,rifle
1690,mouth
1691,peanut
1692,sailboat
1693,skateboard
1694,skull
1695,rifle
1696,sink
1697,mug
1698,scorpion
1699,rollerskates
1700,shovel
1701,parrot
1702,empty
1703,nail
1704,panda
1705,penguin
1706,octagon
1707,rhinoceros
1708,scorpion
1709,skull
1710,skateboard
1711,empty
1712,panda
1713,rabbit
1714,panda
1715,sink
1716,nose
1717,pillow
1718,paintbrush
1719,scorpion
1720,shovel
1721,paintbrush
1722,penguin
1723,apple
1724,sink
1725,shovel
1726,rhinoceros
1727,apple
1728,skateboard
1729,mug
1730,panda
1731,rifle
1732,parrot
1733,rabbit
1734,rhinoceros
1735,moustache
1736,octagon
1737,mouth
1738,squiggle
1739,rollerskates
1740,mouth
1741,skateboard
1742,rifle
1743,sailboat
1744,rifle
1745,parrot
1746,pineapple
1747,sailboat
1748,mouth
1749,penguin
1750,rabbit
1751,paintbrush
1752,nail
1753,rabbit
1754,pineapple
1755,screwdriver
1756,sink
1757,octagon
1758,nail
1759,screwdriver
1760,skull
1761,penguin
1762,octagon
1763,empty
1764,sink
1765,paintbrush
1766,scorpion
1767,empty
1768,pool
1769,mouth
1770,pillow
1771,rabbit
1772,parrot
1773,pool
1774,parrot
1775,penguin
1776,skateboard
1777,skull
1778,octagon
1779,moustache
1780,screwdriver
1781,panda
1782,empty
1783,rifle
1784,nose
1785,octagon
1786,rifle
1787,pencil
1788,sailboat
1789,squiggle
1790,penguin
1791,pineapple
1792,pool
1793,penguin
1794,sailboat
1795,penguin
1796,mouth
1797,apple
1798,scorpion
1799,skull
1800,pear
1801,peanut
1802,parrot
1803,sailboat
1804,rabbit
1805,rifle
1806,mouth
1807,moustache
1808,mouth
1809,moustache
1810,skull
1811,pool
1812,pineapple
1813,rifle
1814,parrot
1815,rabbit
1816,rifle
1817,rabbit
1818,sailboat
1819,rollerskates
1820,pineapple
1821,nail
1822,skateboard
1823,mug
1824,skateboard
1825,nail
1826,apple
1827,sink
1828,pool
1829,squiggle
1830,moustache
1831,screwdriver
1832,pineapple
1833,sink
1834,skateboard
1835,parrot
1836,moustache
1837,empty
1838,apple
1839,squiggle
1840,mouth
1841,moustache
1842,peanut
1843,rifle
1844,panda
1845,pool
1846,pillow
1847,sailboat
1848,rollerskates
1849,scorpion
1850,skateboard
1851,pool
1852,panda
1853,pool
1854,sailboat
1855,pillow
1856,skull
1857,sailboat
1858,sailboat
1859,sink
1860,pear
1861,mouth
1862,pillow
1863,scorpion
1864,pear
1865,rifle
1866,skull
1867,rollerskates
1868,rabbit
1869,peanut
1870,mug
1871,moustache
1872,skull
1873,mouth
1874,sailboat
1875,sailboat
1876,octagon
1877,pool
1878,sailboat
1879,rabbit
1880,pool
1881,pineapple
1882,mouth
1883,sink
1884,mouth
1885,pool
1886,skateboard
1887,skateboard
1888,apple
1889,mug
1890,scorpion
1891,panda
1892,sailboat
1893,panda
1894,squiggle
1895,nail
1896,pencil
1897,nose
1898,rollerskates
1899,mouth
1900,sailboat
1901,sailboat
1902,parrot
1903,moustache
1904,skull
1905,sailboat
1906,apple
1907,rifle
1908,sailboat
1909,screwdriver
1910,penguin
1911,peanut
1912,panda
1913,paintbrush
1914,pear
1915,rabbit
1916,mug
1917,mouth
1918,skateboard
1919,penguin
1920,moustache
1921,apple
1922,empty
1923,pillow
1924,screwdriver
1925,empty
1926,screwdriver
1927,rollerskates
1928,scorpion
1929,pineapple
1930,empty
1931,nail
1932,mouth
1933,apple
1934,octagon
1935,skateboard
1936,octagon
1937,skateboard
1938,empty
1939,nose
1940,nail
1941,squiggle
1942,rhinoceros
1943,moustache
1944,rollerskates
1945,skateboard
1946,paintbrush
1947,rabbit
1948,octagon
1949,rollerskates
1950,rifle
1951,nail
1952,skull
1953,apple
1954,pool
1955,apple
1956,rollerskates
1957,rabbit
1958,skateboard
1959,rhinoceros
1960,scorpion
1961,rollerskates
1962,pool
1963,penguin
1964,mouth
1965,sailboat
1966,sailboat
1967,scorpion
1968,scorpion
1969,scorpion
1970,octagon
1971,mouth
1972,nose
1973,parrot
1974,scorpion
1975,skateboard
1976,screwdriver
1977,mouth
1978,nail
1979,rhinoceros
1980,rifle
1981,mouth
1982,empty
1983,sailboat
1984,moustache
1985,mouth
1986,pineapple
1987,pool
1988,panda
1989,nose
1990,nail
1991,paintbrush
1992,rhinoceros
1993,skateboard
1994,octagon
1995,moustache
1996,rhinoceros
1997,moustache
1998,paintbrush
1999,peanut
2000,empty
2001,panda
2002,nose
2003,mouth
2004,mouth
2005,mouth
2006,pear
2007,rifle
2008,skateboard
2009,mouth
2010,pencil
2011,skull
2012,panda
2013,skateboard
2014,skull
2015,nose
2016,sink
2017,squiggle
2018,mug
2019,pillow
2020,rifle
2021,shovel
2022,mouth
2023,mug
2024,skateboard
2025,skull
2026,pool
2027,rollerskates
2028,sink
2029,mouth
2030,sailboat
2031,pineapple
2032,apple
2033,spoon
2034,skateboard
2035,squiggle
2036,empty
2037,skateboard
2038,scorpion
2039,pear
2040,panda
2041,octagon
2042,moustache
2043,mouth
2044,pineapple
2045,sink
2046,mug
2047,apple
2048,penguin
2049,mouth
2050,empty
2051,rollerskates
2052,pool
2053,nail
2054,rollerskates
2055,empty
2056,skateboard
2057,pineapple
2058,rhinoceros
2059,peanut
2060,mouth
2061,pool
2062,skateboard
2063,rhinoceros
2064,rabbit
2065,pineapple
2066,rollerskates
2067,spoon
2068,panda
2069,pool
2070,rifle
2071,sailboat
2072,apple
2073,rhinoceros
2074,pool
2075,empty
2076,mouth
2077,paintbrush
2078,pear
2079,pineapple
2080,moustache
2081,shovel
2082,skateboard
2083,parrot
2084,sailboat
2085,rifle
2086,parrot
2087,parrot
2088,mug
2089,empty
2090,sailboat
2091,rifle
2092,pillow
2093,penguin
2094,apple
2095,mouth
